GeneID	Clid	Type
SPAC2F3.05c	105	ODEP
SPAC513.01c	105	ODEP
SPAC630.08c	105	ODEP
SPAC890.05	105	ODEP
SPAPB1A10.08	105	ODEP
SPAPB1E7.12	105	ODEP
SPBC14C8.03	105	ODEP
SPBC16H5.02	105	ODEP
SPBC1709.11c	105	ODEP
SPBC18E5.06	105	ODEP
SPBC1D7.02c	105	ODEP
SPBC2G2.03c	105	ODEP
SPBC2G5.06c	105	ODEP
SPBC354.12	105	ODEP
SPBC887.09c	105	ODEP
SPBC947.15c	105	ODEP
SPCC330.14c	105	ODEP
SPCC61.04c	105	ODEP
SPCC622.12c	105	ODEP
YAL023C	105	ODEP
YAL044C	105	ODEP
YAR003W	105	ODEP
YAR015W	105	ODEP
YBL004W	105	ODEP
YBL023C	105	ODEP
YBR061C	105	ODEP
YBR078W	105	ODEP
YBR162C	105	ODEP
YBR235W	105	ODEP
YCL057W	105	ODEP
YCR059C	105	ODEP
YCR077C	105	ODEP
YDL095W	105	ODEP
YDL153C	105	ODEP
YDL231C	105	ODEP
YDL243C	105	ODEP
YDR021W	105	ODEP
YDR047W	105	ODEP
YDR072C	105	ODEP
YDR097C	105	ODEP
YDR128W	105	ODEP
YDR156W	105	ODEP
YDR353W	105	ODEP
YDR381W	105	ODEP
YDR414C	105	ODEP
YDR452W	105	ODEP
YDR502C	105	ODEP
YEL031W	105	ODEP
YER006W	105	ODEP
YER025W	105	ODEP
YER091C	105	ODEP
YER119C	105	ODEP
YFR018C	105	ODEP
YGL008C	105	ODEP
YGR103W	105	ODEP
YGR178C	105	ODEP
YGR285C	105	ODEP
YHR035W	105	ODEP
YHR042W	105	ODEP
YHR044C	105	ODEP
YHR050W	105	ODEP
YHR074W	105	ODEP
YHR112C	105	ODEP
YHR176W	105	ODEP
YHR188C	105	ODEP
YIL030C	105	ODEP
YIL109C	105	ODEP
YJL008C	105	ODEP
YJL079C	105	ODEP
YJL138C	105	ODEP
YJL160C	105	ODEP
YJL171C	105	ODEP
YJL186W	105	ODEP
YJL212C	105	ODEP
YJR064W	105	ODEP
YJR137C	105	ODEP
YJR139C	105	ODEP
YJR154W	105	ODEP
YKL029C	105	ODEP
YKL068W	105	ODEP
YKL082C	105	ODEP
YKL157W	105	ODEP
YKL164C	105	ODEP
YKL210W	105	ODEP
YKL213C	105	ODEP
YKL220C	105	ODEP
YKR001C	105	ODEP
YKR054C	105	ODEP
YKR068C	105	ODEP
YKR074W	105	ODEP
YLL021W	105	ODEP
YLR266C	105	ODEP
YLR303W	105	ODEP
YLR305C	105	ODEP
YLR389C	105	ODEP
YLR390W-A	105	ODEP
YML102W	105	ODEP
YMR024W	105	ODEP
YMR128W	105	ODEP
YMR162C	105	ODEP
YMR205C	105	ODEP
YMR211W	105	ODEP
YMR259C	105	ODEP
YMR314W	105	ODEP
YNL016W	105	ODEP
YNL036W	105	ODEP
YNL104C	105	ODEP
YNL108C	105	ODEP
YNL110C	105	ODEP
YNL287W	105	ODEP
YNR074C	105	ODEP
YOL064C	105	ODEP
YOL105C	105	ODEP
YOL115W	105	ODEP
YOL129W	105	ODEP
YOR025W	105	ODEP
YOR039W	105	ODEP
YOR084W	105	ODEP
YOR184W	105	ODEP
YOR207C	105	ODEP
YOR230W	105	ODEP
YOR283W	105	ODEP
YOR326W	105	ODEP
YPL104W	105	ODEP
YPL111W	105	ODEP
YPL146C	105	ODEP
YPL262W	105	ODEP
YPR175W	105	ODEP
YBR106W	105	ODEP
YDR385W	105	ODEP
YER044C	105	ODEP
YGR038W	105	ODEP
YGR157W	105	ODEP
YKL184W	105	ODEP
YML131W	105	ODEP
YMR138W	105	ODEP
YPR105C	105	ODEP
YPR113W	105	ODEP
YDR427W	105	ODEP
YKL040C	105	ODEP
YDL084W	105	ODEP
YDR326C	105	ODEP
YBL014C	105	ODEP
YDL078C	105	ODEP
YDR483W	105	ODEP
YDR517W	105	ODEP
YER122C	105	ODEP
YER136W	105	ODEP
YJL095W	105	ODEP
YJL159W	105	ODEP
YLL060C	105	ODEP
YPR159W	105	ODEP
YDR408C	105	ODEP
YDR457W	105	ODEP
YER087C-B	105	ODEP
YER178W	105	ODEP
YGL201C	105	ODEP
YGL226C-A	105	ODEP
YGR267C	105	ODEP
YML069W	105	ODEP
YMR083W	105	ODEP
YNL135C	105	ODEP
YNL149C	105	ODEP
YOL030W	105	ODEP
YOR099W	105	ODEP
SPAC17A2.11	107	ODEP
SPAC19B12.11c	107	ODEP
SPAC1F12.04c	107	ODEP
SPAC1F12.05	107	ODEP
SPAC22G7.08	107	ODEP
SPAC25G10.02	107	ODEP
SPAC26F1.01	107	ODEP
SPAC26F1.10c	107	ODEP
SPAC2C4.12c	107	ODEP
SPAC31A2.08	107	ODEP
SPAC343.08c	107	ODEP
SPAC3C7.14c	107	ODEP
SPAC3F10.13	107	ODEP
SPAC4D7.09	107	ODEP
SPAC56F8.13	107	ODEP
SPAC6F6.15	107	ODEP
SPAC750.07c	107	ODEP
SPAC7D4.08	107	ODEP
SPBC1289.07c	107	ODEP
SPBC1289.15	107	ODEP
SPBC146.11c	107	ODEP
SPBC16D10.07c	107	ODEP
SPBC1921.04c	107	ODEP
SPBC1D7.01	107	ODEP
SPBC211.01	107	ODEP
SPBC21B10.03c	107	ODEP
SPBC21D10.09c	107	ODEP
SPBC24C6.08c	107	ODEP
SPBC29A10.14	107	ODEP
SPBC2G2.06c	107	ODEP
SPBC3B8.03	107	ODEP
SPBC3B9.16c	107	ODEP
SPBC3H7.04	107	ODEP
SPBC543.03c	107	ODEP
SPBC651.11c	107	ODEP
SPBC83.08	107	ODEP
SPBPB2B2.11	107	ODEP
SPCC1620.09c	107	ODEP
SPCC4B3.16	107	ODEP
SPCC4G3.04c	107	ODEP
SPCC4G3.11	107	ODEP
SPCC550.05	107	ODEP
SPCC70.09c	107	ODEP
SPCC74.01	107	ODEP
SPCC895.09c	107	ODEP
SPAPB2B4.04c	107	ODEP
SPCC584.04	107	ODEP
SPCC622.14	107	ODEP
SPAC29B12.11c	107	ODEP
SPCC18B5.05c	107	ODEP
SPBC1105.11c	107	ODEP
SPAC16A10.03c	107	ODEP
SPAC1F7.07c	108	ODEP
SPAC9.09	108	ODEP
SPBC1778.06c	108	ODEP
SPBC19F8.01c	108	ODEP
SPBC215.05	108	ODEP
SPBC3B9.18c	108	ODEP
SPBC887.07	108	ODEP
SPCC11E10.05c	108	ODEP
SPCC338.16	108	ODEP
SPCC777.08c	108	ODEP
YAL019W	108	ODEP
YAR027W	108	ODEP
YBL037W	108	ODEP
YBL052C	108	ODEP
YBL090W	108	ODEP
YBL107C	108	ODEP
YBR010W	108	ODEP
YBR055C	108	ODEP
YBR146W	108	ODEP
YBR167C	108	ODEP
YBR192W	108	ODEP
YBR198C	108	ODEP
YBR251W	108	ODEP
YBR268W	108	ODEP
YBR278W	108	ODEP
YCR003W	108	ODEP
YDL029W	108	ODEP
YDL031W	108	ODEP
YDL080C	108	ODEP
YDL092W	108	ODEP
YDL107W	108	ODEP
YDL161W	108	ODEP
YDL207W	108	ODEP
YDR026C	108	ODEP
YDR049W	108	ODEP
YDR051C	108	ODEP
YDR083W	108	ODEP
YDR167W	108	ODEP
YDR170C	108	ODEP
YDR174W	108	ODEP
YDR189W	108	ODEP
YDR201W	108	ODEP
YDR312W	108	ODEP
YDR318W	108	ODEP
YDR337W	108	ODEP
YDR339C	108	ODEP
YDR365C	108	ODEP
YDR388W	108	ODEP
YDR528W	108	ODEP
YEL013W	108	ODEP
YEL021W	108	ODEP
YEL025C	108	ODEP
YER014C-A	108	ODEP
YER016W	108	ODEP
YER029C	108	ODEP
YER082C	108	ODEP
YER120W	108	ODEP
YER127W	108	ODEP
YER154W	108	ODEP
YER171W	108	ODEP
YER174C	108	ODEP
YER176W	108	ODEP
YFL001W	108	ODEP
YFL018C	108	ODEP
YFL050C	108	ODEP
YGL061C	108	ODEP
YGL068W	108	ODEP
YGL111W	108	ODEP
YGL151W	108	ODEP
YGL210W	108	ODEP
YGL252C	108	ODEP
YGL256W	108	ODEP
YGR021W	108	ODEP
YGR074W	108	ODEP
YGR076C	108	ODEP
YGR150C	108	ODEP
YGR205W	108	ODEP
YGR207C	108	ODEP
YGR252W	108	ODEP
YHL018W	108	ODEP
YHR118C	108	ODEP
YHR147C	108	ODEP
YHR207C	108	ODEP
YIL009C-A	108	ODEP
YIL020C	108	ODEP
YIL021W	108	ODEP
YIL096C	108	ODEP
YIL103W	108	ODEP
YIL108W	108	ODEP
YIL131C	108	ODEP
YJL041W	108	ODEP
YJL044C	108	ODEP
YJL096W	108	ODEP
YJL180C	108	ODEP
YJL201W	108	ODEP
YJL203W	108	ODEP
YJR122W	108	ODEP
YKL021C	108	ODEP
YKL061W	108	ODEP
YKL099C	108	ODEP
YKL186C	108	ODEP
YKR081C	108	ODEP
YKR090W	108	ODEP
YLL008W	108	ODEP
YLR008C	108	ODEP
YLR074C	108	ODEP
YLR131C	108	ODEP
YLR208W	108	ODEP
YLR312W-A	108	ODEP
YLR363W-A	108	ODEP
YLR439W	108	ODEP
YMR014W	108	ODEP
YMR060C	108	ODEP
YMR117C	108	ODEP
YMR158W	108	ODEP
YMR177W	108	ODEP
YNL166C	108	ODEP
YNL227C	108	ODEP
YNL252C	108	ODEP
YNL272C	108	ODEP
YNR008W	108	ODEP
YOL004W	108	ODEP
YOL038W	108	ODEP
YOL080C	108	ODEP
YOR004W	108	ODEP
YOR056C	108	ODEP
YOR083W	108	ODEP
YOR131C	108	ODEP
YOR151C	108	ODEP
YOR176W	108	ODEP
YOR346W	108	ODEP
YOR355W	108	ODEP
YOR385W	108	ODEP
YPL032C	108	ODEP
YPL043W	108	ODEP
YPL049C	108	ODEP
YPL063W	108	ODEP
YPL083C	108	ODEP
YPL266W	108	ODEP
YPR034W	108	ODEP
YPR131C	108	ODEP
YPR190C	108	ODEP
YPR199C	108	ODEP
YER077C	108	ODEP
YGR163W	108	ODEP
YGR170W	108	ODEP
YHR107C	108	ODEP
YLR069C	108	ODEP
YOL066C	108	ODEP
YPR122W	108	ODEP
YBL008W	108	ODEP
YBL079W	108	ODEP
YBR029C	108	ODEP
YBR264C	108	ODEP
YDR376W	108	ODEP
YEL056W	108	ODEP
YLR324W	108	ODEP
YLR410W	108	ODEP
YMR264W	108	ODEP
YNL169C	108	ODEP
YPR029C	108	ODEP
SPAC1250.04c	111	ODEP
SPAC1782.08c	111	ODEP
SPAC17H9.03c	111	ODEP
SPAC19A8.01c	111	ODEP
SPAC20G4.05c	111	ODEP
SPAC2F7.16c	111	ODEP
SPAC31A2.13c	111	ODEP
SPAC3C7.06c	111	ODEP
SPAC607.07c	111	ODEP
SPAC688.12c	111	ODEP
SPAC977.05c	111	ODEP
SPAPB17E12.05	111	ODEP
SPBC1921.03c	111	ODEP
SPBC30D10.06	111	ODEP
YAL005C	111	ODEP
YAL017W	111	ODEP
YAL063C	111	ODEP
YAR050W	111	ODEP
YBL038W	111	ODEP
YBL050W	111	ODEP
YBR004C	111	ODEP
YBR054W	111	ODEP
YBR063C	111	ODEP
YBR067C	111	ODEP
YBR072W	111	ODEP
YBR082C	111	ODEP
YBR089C-A	111	ODEP
YBR151W	111	ODEP
YBR250W	111	ODEP
YCL011C	111	ODEP
YCL040W	111	ODEP
YCL050C	111	ODEP
YDL005C	111	ODEP
YDL007W	111	ODEP
YDL010W	111	ODEP
YDL048C	111	ODEP
YDL065C	111	ODEP
YDL088C	111	ODEP
YDL126C	111	ODEP
YDL130W-A	111	ODEP
YDL147W	111	ODEP
YDL168W	111	ODEP
YDR001C	111	ODEP
YDR121W	111	ODEP
YDR148C	111	ODEP
YDR152W	111	ODEP
YDR314C	111	ODEP
YDR329C	111	ODEP
YDR336W	111	ODEP
YDR342C	111	ODEP
YDR399W	111	ODEP
YDR516C	111	ODEP
YDR527W	111	ODEP
YDR529C	111	ODEP
YDR533C	111	ODEP
YEL011W	111	ODEP
YEL017C-A	111	ODEP
YEL039C	111	ODEP
YER002W	111	ODEP
YER007W	111	ODEP
YER035W	111	ODEP
YER036C	111	ODEP
YER053C-A	111	ODEP
YER177W	111	ODEP
YER180C	111	ODEP
YFL031W	111	ODEP
YFL040W	111	ODEP
YFR012W-A	111	ODEP
YFR019W	111	ODEP
YFR033C	111	ODEP
YFR053C	111	ODEP
YGL002W	111	ODEP
YGL011C	111	ODEP
YGL014W	111	ODEP
YGL037C	111	ODEP
YGL048C	111	ODEP
YGL121C	111	ODEP
YGL163C	111	ODEP
YGL167C	111	ODEP
YGL168W	111	ODEP
YGL172W	111	ODEP
YGL178W	111	ODEP
YGL191W	111	ODEP
YGL251C	111	ODEP
YGR008C	111	ODEP
YGR009C	111	ODEP
YGR032W	111	ODEP
YGR121W-A	111	ODEP
YGR183C	111	ODEP
YGR184C	111	ODEP
YGR186W	111	ODEP
YGR202C	111	ODEP
YHL027W	111	ODEP
YHR027C	111	ODEP
YHR040W	111	ODEP
YHR081W	111	ODEP
YHR113W	111	ODEP
YHR138C	111	ODEP
YIL126W	111	ODEP
YIR013C	111	ODEP
YJL034W	111	ODEP
YJL035C	111	ODEP
YJL077C	111	ODEP
YJL089W	111	ODEP
YJL133C-A	111	ODEP
YJL140W	111	ODEP
YJL151C	111	ODEP
YJR052W	111	ODEP
YJR055W	111	ODEP
YJR061W	111	ODEP
YKL002W	111	ODEP
YKL010C	111	ODEP
YKL063C	111	ODEP
YKL094W	111	ODEP
YKR011C	111	ODEP
YKR066C	111	ODEP
YKR100C	111	ODEP
YKR103W	111	ODEP
YKR104W	111	ODEP
YLL039C	111	ODEP
YLR064W	111	ODEP
YLR350W	111	ODEP
YLR406C-A	111	ODEP
YLR437C	111	ODEP
YLR455W	111	ODEP
YML100W-A	111	ODEP
YML130C	111	ODEP
YMR069W	111	ODEP
YMR102C	111	ODEP
YMR105C	111	ODEP
YMR135C	111	ODEP
YMR195W	111	ODEP
YMR246W	111	ODEP
YMR269W	111	ODEP
YMR272C	111	ODEP
YMR295C	111	ODEP
YNL042W-B	111	ODEP
YNL125C	111	ODEP
YNL190W	111	ODEP
YNL223W	111	ODEP
YNR034W	111	ODEP
YOL018C	111	ODEP
YOL068C	111	ODEP
YOL101C	111	ODEP
YOL109W	111	ODEP
YOR020C	111	ODEP
YOR031W	111	ODEP
YOR052C	111	ODEP
YOR064C	111	ODEP
YOR065W	111	ODEP
YOR097C	111	ODEP
YOR136W	111	ODEP
YOR148C	111	ODEP
YOR262W	111	ODEP
YOR264W	111	ODEP
YOR285W	111	ODEP
YOR327C	111	ODEP
YPL017C	111	ODEP
YPL024W	111	ODEP
YPL053C	111	ODEP
YPL057C	111	ODEP
YPL106C	111	ODEP
YPL169C	111	ODEP
YPL190C	111	ODEP
YPL224C	111	ODEP
YPL242C	111	ODEP
YPR023C	111	ODEP
YPR036W-A	111	ODEP
YPR165W	111	ODEP
YDR055W	111	ODEP
YHR082C	111	ODEP
YJR045C	111	ODEP
YJR096W	111	ODEP
YLR259C	111	ODEP
YMR175W	111	ODEP
YMR186W	111	ODEP
YMR234W	111	ODEP
YMR311C	111	ODEP
YNL281W	111	ODEP
YNL305C	111	ODEP
YOR298C-A	111	ODEP
YOR319W	111	ODEP
YOR338W	111	ODEP
YPR001W	111	ODEP
YPR149W	111	ODEP
YER141W	111	ODEP
YHR083W	111	ODEP
YJL031C	111	ODEP
YKL067W	111	ODEP
YMR090W	111	ODEP
YNL015W	111	ODEP
YNL160W	111	ODEP
YNR016C	111	ODEP
SPAC1002.09c	112	ODEP
SPAC11E3.06	112	ODEP
SPAC12B10.03	112	ODEP
SPAC13C5.04	112	ODEP
SPAC14C4.04	112	ODEP
SPAC15A10.02	112	ODEP
SPAC17A5.11	112	ODEP
SPAC1805.03c	112	ODEP
SPAC19G12.10c	112	ODEP
SPAC227.16c	112	ODEP
SPAC23G3.08c	112	ODEP
SPAC24B11.07c	112	ODEP
SPAC29E6.04	112	ODEP
SPAC2E1P3.02c	112	ODEP
SPAC30D11.09	112	ODEP
SPAC31G5.01	112	ODEP
SPAC31G5.03	112	ODEP
SPAC3G6.03c	112	ODEP
SPAC4F8.14c	112	ODEP
SPAC607.09c	112	ODEP
SPAC6F6.04c	112	ODEP
SPAC6G9.04	112	ODEP
SPAC9G1.03c	112	ODEP
SPACUNK4.06c	112	ODEP
SPAP8A3.04c	112	ODEP
SPBC1105.06	112	ODEP
SPBC15C4.05	112	ODEP
SPBC1604.21c	112	ODEP
SPBC16G5.16	112	ODEP
SPBC17F3.02	112	ODEP
SPBC1A4.03c	112	ODEP
SPBC25B2.05	112	ODEP
SPBC2F12.12c	112	ODEP
SPBC337.07c	112	ODEP
SPBC646.03	112	ODEP
SPBC646.12c	112	ODEP
SPCC132.03	112	ODEP
SPCC1393.13	112	ODEP
SPCC1620.04c	112	ODEP
SPCC1902.02	112	ODEP
SPCC1919.09	112	ODEP
SPCC285.09c	112	ODEP
SPCC550.10	112	ODEP
SPCC5E4.03c	112	ODEP
SPCC61.01c	112	ODEP
SPCC622.09	112	ODEP
SPCC645.06c	112	ODEP
SPCC663.03	112	ODEP
YAL030W	112	ODEP
YCR036W	112	ODEP
YCR086W	112	ODEP
YDL097C	112	ODEP
YDL108W	112	ODEP
YDL174C	112	ODEP
YDL238C	112	ODEP
YDR389W	112	ODEP
YDR459C	112	ODEP
YER123W	112	ODEP
YGL114W	112	ODEP
YGR276C	112	ODEP
YHR008C	112	ODEP
YHR034C	112	ODEP
YHR115C	112	ODEP
YJR022W	112	ODEP
YJR090C	112	ODEP
YKR038C	112	ODEP
YKR065C	112	ODEP
YMR073C	112	ODEP
YMR110C	112	ODEP
YMR200W	112	ODEP
YNL172W	112	ODEP
YNR036C	112	ODEP
YOL087C	112	ODEP
YOR191W	112	ODEP
YOR221C	112	ODEP
YOR229W	112	ODEP
YOR256C	112	ODEP
YOR290C	112	ODEP
YPL072W	112	ODEP
YPL175W	112	ODEP
SPAP32A8.02	112	ODEP
SPBC16E9.16c	112	ODEP
YBR227C	112	ODEP
YBR228W	112	ODEP
YBR231C	112	ODEP
YDR481C	112	ODEP
YER172C	112	ODEP
YFL048C	112	ODEP
YFR010W	112	ODEP
YGL087C	112	ODEP
YHR164C	112	ODEP
YJL049W	112	ODEP
YKL192C	112	ODEP
YKL215C	112	ODEP
YLL001W	112	ODEP
YMR163C	112	ODEP
YMR257C	112	ODEP
YOR124C	112	ODEP
YAR002W	112	ODEP
YBR163W	112	ODEP
YBR200W	112	ODEP
YBR263W	112	ODEP
YDL142C	112	ODEP
YDL190C	112	ODEP
YDL193W	112	ODEP
YDR287W	112	ODEP
YDR331W	112	ODEP
YDR391C	112	ODEP
YDR419W	112	ODEP
YDR541C	112	ODEP
YER005W	112	ODEP
YER105C	112	ODEP
YER128W	112	ODEP
YGL005C	112	ODEP
YGL145W	112	ODEP
YGR096W	112	ODEP
YGR097W	112	ODEP
YGR098C	112	ODEP
YHR129C	112	ODEP
YIL005W	112	ODEP
YIL041W	112	ODEP
YJR126C	112	ODEP
YJR138W	112	ODEP
YKL206C	112	ODEP
YKR018C	112	ODEP
YKR051W	112	ODEP
YKR087C	112	ODEP
YLR001C	112	ODEP
YLR032W	112	ODEP
YMR086W	112	ODEP
YMR148W	112	ODEP
YNL029C	112	ODEP
YNL035C	112	ODEP
YNL154C	112	ODEP
YNL238W	112	ODEP
YNL243W	112	ODEP
YPR182W	112	ODEP
SPCC553.06	112	ODEP
YCR083W	112	ODEP
YJR077C	112	ODEP
YKR044W	112	ODEP
YMR023C	112	ODEP
YOR311C	112	ODEP
SPAC3H8.09c	112	ODEP
SPBC36.11	112	ODEP
YNL263C	112	ODEP
SPAC513.05	112	ODEP
SPAC12B10.01c	118	ODEP
SPAC12B10.08c	118	ODEP
SPAC1565.01	118	ODEP
SPAC167.04	118	ODEP
SPAC16A10.08c	118	ODEP
SPAC17H9.11	118	ODEP
SPAC17H9.14c	118	ODEP
SPAC17H9.20	118	ODEP
SPAC186.09	118	ODEP
SPAC18G6.04c	118	ODEP
SPAC1D4.06c	118	ODEP
SPAC22A12.11	118	ODEP
SPAC22E12.06c	118	ODEP
SPAC22E12.14c	118	ODEP
SPAC22F8.05	118	ODEP
SPAC23C11.12	118	ODEP
SPAC23C4.02	118	ODEP
SPAC23C4.14	118	ODEP
SPAC23D3.07	118	ODEP
SPAC26A3.15c	118	ODEP
SPAC29B12.04	118	ODEP
SPAC343.07	118	ODEP
SPAC4G8.12c	118	ODEP
SPAC4G9.20c	118	ODEP
SPAC56F8.10	118	ODEP
SPAC5D6.06c	118	ODEP
SPAC607.04	118	ODEP
SPAC6C3.06c	118	ODEP
SPAC6F6.11c	118	ODEP
SPAC6G9.02c	118	ODEP
SPAC7D4.05	118	ODEP
SPAC8E11.07c	118	ODEP
SPACUNK4.13c	118	ODEP
SPAPB1A11.02	118	ODEP
SPAPB24D3.05c	118	ODEP
SPBC106.14c	118	ODEP
SPBC1198.02	118	ODEP
SPBC11B10.04c	118	ODEP
SPBC11G11.06c	118	ODEP
SPBC1289.05c	118	ODEP
SPBC1685.01	118	ODEP
SPBC16H5.05c	118	ODEP
SPBC1734.05c	118	ODEP
SPBC18E5.03c	118	ODEP
SPBC19G7.10c	118	ODEP
SPBC28E12.02	118	ODEP
SPBC29A10.08	118	ODEP
SPBC2A9.10	118	ODEP
SPBC32F12.10	118	ODEP
SPBC3D6.11c	118	ODEP
SPBC4.07c	118	ODEP
SPBC4F6.18c	118	ODEP
SPBC530.09c	118	ODEP
SPBC691.04	118	ODEP
SPBC839.07	118	ODEP
SPBC839.14c	118	ODEP
SPBC887.16	118	ODEP
SPBP23A10.10	118	ODEP
SPBPJ4664.02	118	ODEP
SPCC1020.07	118	ODEP
SPCC1020.12c	118	ODEP
SPCC1183.11	118	ODEP
SPCC1259.12c	118	ODEP
SPCC1322.12c	118	ODEP
SPCC16C4.09	118	ODEP
SPCC1753.01c	118	ODEP
SPCC18.07	118	ODEP
SPCC306.05c	118	ODEP
SPCC825.04c	118	ODEP
SPCC965.05c	118	ODEP
YKL161C	118	ODEP
SPAC22A12.15c	118	ODEP
YDR179C	118	ODEP
SPBC19G7.03c	118	ODEP
SPAC13A11.02c	118	ODEP
SPAC23A1.12c	118	ODEP
SPBC12C2.05c	118	ODEP
SPBC17D1.01	118	ODEP
SPCC1020.11c	118	ODEP
SPCC584.05	118	ODEP
SPAC17H9.01	118	ODEP
SPAC328.01c	118	ODEP
SPCC4E9.01c	118	ODEP
YLR250W	118	ODEP
YPR054W	118	ODEP
SPCC757.11c	118	ODEP
SPAC1002.17c	118	ODEP
YDR206W	118	ODEP
YNL136W	118	ODEP
YOL006C	118	ODEP
YOR123C	118	ODEP
YPL034W	118	ODEP
SPCC613.11c	118	ODEP
SPAC23D3.04c	118	ODEP
SPCC306.06c	118	ODEP
SPAC11D3.16c	120	ODEP
SPAC212.05c	120	ODEP
SPAC23A1.15c	120	ODEP
SPAC23D3.06c	120	ODEP
SPAC24C9.07c	120	ODEP
SPAC328.10c	120	ODEP
SPAC3C7.12	120	ODEP
SPAC3F10.11c	120	ODEP
SPAC3F10.18c	120	ODEP
SPAC3H1.02c	120	ODEP
SPAC513.03	120	ODEP
SPAC869.07c	120	ODEP
SPAC8C9.11	120	ODEP
SPAP27G11.14c	120	ODEP
SPAPB1E7.01c	120	ODEP
SPBC1289.01c	120	ODEP
SPBC1306.01c	120	ODEP
SPBC1347.09	120	ODEP
SPBC16H5.06	120	ODEP
SPBC1709.06	120	ODEP
SPBC17D1.06	120	ODEP
SPBC20F10.01	120	ODEP
SPBC211.07c	120	ODEP
SPBC21C3.12c	120	ODEP
SPBC21C3.18	120	ODEP
SPBC21D10.07	120	ODEP
SPBC23G7.13c	120	ODEP
SPBC2D10.16	120	ODEP
SPBC365.09c	120	ODEP
SPBC3F6.05	120	ODEP
SPBC685.02	120	ODEP
SPBC713.02c	120	ODEP
SPBC800.06	120	ODEP
SPBP8B7.11	120	ODEP
SPBPB21E7.02c	120	ODEP
SPCC1620.12c	120	ODEP
SPCC16A11.06c	120	ODEP
SPCC16C4.06c	120	ODEP
SPCC1840.06	120	ODEP
SPCC297.05	120	ODEP
SPCC306.03c	120	ODEP
SPCC330.04c	120	ODEP
SPCC4G3.07c	120	ODEP
SPCC736.14	120	ODEP
SPMIT.04	120	ODEP
YAL067W-A	120	ODEP
YGR109W-A	120	ODEP
YHR054C	120	ODEP
YJL219W	120	ODEP
YJR153W	120	ODEP
YOR297C	120	ODEP
SPBP8B7.31	120	ODEP
YPL192C	120	ODEP
SPAC32A11.01	120	ODEP
SPCC5E4.07	120	ODEP
YBR119W	120	ODEP
YGR072W	120	ODEP
SPAC22G7.06c	120	ODEP
SPBC14F5.13c	120	ODEP
YCR020C	120	ODEP
YNL130C-A	120	ODEP
SPBC25B2.07c	120	ODEP
YGL133W	120	ODEP
YJL088W	120	ODEP
YJR097W	120	ODEP
YKL106C-A	120	ODEP
YLL042C	120	ODEP
SPBC11C11.11c	120	ODEP
YGL116W	120	ODEP
YJL216C	120	ODEP
YDR068W	120	ODEP
SPAC1093.06c	120	ODEP
SPAC1782.10c	120	ODEP
SPAC6G9.13c	120	ODEP
SPAC926.04c	120	ODEP
SPBC12D12.07c	120	ODEP
SPBC17A3.05c	120	ODEP
SPBC29A10.16c	120	ODEP
YCL048W	120	ODEP
YCR095C	120	ODEP
YDR402C	120	ODEP
YEL069C	120	ODEP
YEL070W	120	ODEP
YER106W	120	ODEP
YGR059W	120	ODEP
YNR071C	120	ODEP
